,PersonId,MemberName,MemberLastName_x,MemberFirstName_x,MemberFullDisplayName_x,MemberSortName_x,MemberTitle_x,PartyName_x,PartyOrganisationId_x,ConstituencyName_x,ConstituencyId_x,MemberImgUrl_x,MemberPrefix_x,AffiliationId_x,MemberName_x,MemberLastName_y,MemberFirstName_y,MemberFullDisplayName_y,MemberSortName_y,MemberTitle_y,PartyName_y,PartyOrganisationId_y,ConstituencyName_y,ConstituencyId_y,MemberImgUrl_y,MemberPrefix_y,AddressId,MemberName_y,AddressType,RoomNumber,Address1,Townland,Ward,TownCity,Postcode,EmaiAddress,Latitude,Longitude,locTypeId,TelephoneNumber,Address3,Address2,AffiliationId_y,MemberFullDisplayName,RoleType,Role,OrganisationId,Organisation,AffiliationStart,AffiliationTitle
965,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2961,Mrs Deborah Erskine,NIA Constituency Address,,1 QUAY LANE,TONYSTICK,,ENNISKILLEN,BT74 6AG,deborah.erskine@mla.niassembly.gov.uk,54.3438722593020000,-7.6330140253210000,2,02866320722,,,19192,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1218,All Party Group on Social Enterprise,2022-05-31T00:00:00+00:00,Assembly Party Group Member
966,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2961,Mrs Deborah Erskine,NIA Constituency Address,,1 QUAY LANE,TONYSTICK,,ENNISKILLEN,BT74 6AG,deborah.erskine@mla.niassembly.gov.uk,54.3438722593020000,-7.6330140253210000,2,02866320722,,,19018,Mrs Deborah Erskine,Political Designation Role,Unionist,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Unionist
967,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2961,Mrs Deborah Erskine,NIA Constituency Address,,1 QUAY LANE,TONYSTICK,,ENNISKILLEN,BT74 6AG,deborah.erskine@mla.niassembly.gov.uk,54.3438722593020000,-7.6330140253210000,2,02866320722,,,18724,Mrs Deborah Erskine,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T17:43:00+00:00,MLA - Fermanagh and South Tyrone
968,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2961,Mrs Deborah Erskine,NIA Constituency Address,,1 QUAY LANE,TONYSTICK,,ENNISKILLEN,BT74 6AG,deborah.erskine@mla.niassembly.gov.uk,54.3438722593020000,-7.6330140253210000,2,02866320722,,,18725,Mrs Deborah Erskine,Political Party Role,Party Member,20,Democratic Unionist Party,2022-05-05T17:43:00+00:00,Party Member
969,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19710,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1742,All Party Group on Further and Higher Education,2023-07-06T00:00:00+00:00,Assembly Party Group Member
970,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19694,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Vice-Chairperson,652,All Party Group on Mental Health,2023-06-27T00:00:00+00:00,Assembly Party Group Vice-Chairperson
971,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19641,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1554,All Party Group on Domestic and Sexual Violence,2023-06-13T00:00:00+00:00,Assembly Party Group Member
972,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19564,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1968,All Party Group on MS and Neurology,2022-06-28T00:00:00+00:00,Assembly Party Group Member
973,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19452,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1833,All Party Group on Community Pharmacy,2022-06-23T00:00:00+00:00,Assembly Party Group Member
974,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19138,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Treasurer,2073,All Party Group on Rare Disease,2022-06-22T00:00:00+00:00,Assembly Party Group Treasurer
975,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19220,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Vice-Chairperson,2002,All Party Group on Diabetes,2022-06-20T00:00:00+00:00,Assembly Party Group Vice-Chairperson
976,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19130,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,227,All Party Group on Autism,2022-06-17T00:00:00+00:00,Assembly Party Group Member
977,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19111,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1705,All Party Group on Early Education and Childcare,2022-06-16T00:00:00+00:00,Assembly Party Group Member
978,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19158,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Secretary,273,All Party Group on Cancer,2022-06-15T00:00:00+00:00,Assembly Party Group Secretary
979,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19150,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1720,All Party Group on Lung Health,2022-06-15T00:00:00+00:00,Assembly Party Group Member
980,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19088,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Vice-Chairperson,1779,All Party Group on Carers,2022-06-08T00:00:00+00:00,Assembly Party Group Vice-Chairperson
981,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19192,Mrs Deborah Erskine,All Party Group Role,Assembly Party Group Member,1218,All Party Group on Social Enterprise,2022-05-31T00:00:00+00:00,Assembly Party Group Member
982,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19018,Mrs Deborah Erskine,Political Designation Role,Unionist,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Unionist
983,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18724,Mrs Deborah Erskine,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T17:43:00+00:00,MLA - Fermanagh and South Tyrone
984,7534,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,18724,"Erskine, Deborah",Erskine,Deborah,Mrs Deborah Erskine,ErskineDeborah,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/7534_s.jpg,Mrs,2873,Mrs Deborah Erskine,NIA Office Address,Room 351,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,deborah.erskine@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18725,Mrs Deborah Erskine,Political Party Role,Party Member,20,Democratic Unionist Party,2022-05-05T17:43:00+00:00,Party Member
985,34,"Ervine, David",Ervine,David,Mr D Ervine,ErvineDavid,MLA - East Belfast,Progressive Unionist Party,22,East Belfast,2,http://aims.niassembly.gov.uk/images/mla/34_s.jpg,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,166,"Farrell, Marietta",Farrell,Marietta,Ms M Farrell ,FarrellMarietta ,MLA - Lagan Valley,Social Democratic and Labour Party,23,Lagan Valley,6,http://aims.niassembly.gov.uk/images/mla/166_s.jpg,Ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,35,"Farren, Seán",Farren,Seán,Professor Seán Farren,FarrenSeán,MLA - North Antrim,Social Democratic and Labour Party,23,North Antrim,9,http://aims.niassembly.gov.uk/images/mla/35_s.jpg,Professor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,180,"Farry, Stephen",Farry,Stephen,Dr S Farry,FarryStephen,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/180_s.jpg,Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,2326,"Fearon, Megan",Fearon,Megan,Ms M Fearon,FearonMegan,MLA - Newry and Armagh,Sinn Féin,24,Newry and Armagh,8,http://aims.niassembly.gov.uk/images/mla/2326_s.jpg,Ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,36,"Fee, John",Fee,John,Mr J Fee,FeeJohn,MLA - Newry and Armagh,Social Democratic and Labour Party,23,Newry and Armagh,8,http://aims.niassembly.gov.uk/images/mla/36_s.jpg,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19697,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Treasurer,652,All Party Group on Mental Health,2023-06-27T00:00:00+00:00,Assembly Party Group Treasurer
992,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19515,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Member,1670,All Party Group on Parental Participation in Education,2022-07-11T00:00:00+00:00,Assembly Party Group Member
993,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19524,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Member,1742,All Party Group on Further and Higher Education,2022-07-11T00:00:00+00:00,Assembly Party Group Member
994,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19361,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Chairperson,1282,All Party Group on Housing,2022-07-01T00:00:00+00:00,Assembly Party Group Chairperson
995,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19565,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Member,1968,All Party Group on MS and Neurology,2022-06-28T00:00:00+00:00,Assembly Party Group Member
996,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19203,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Member,1360,All Party Group on Ageing and Older People,2022-06-27T00:00:00+00:00,Assembly Party Group Member
997,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19269,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Member,1719,All Party Group on Terminal Illness,2022-06-24T00:00:00+00:00,Assembly Party Group Member
998,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19450,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Member,1833,All Party Group on Community Pharmacy,2022-06-23T00:00:00+00:00,Assembly Party Group Member
999,7468,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,18730,"Ferguson, Ciara",Ferguson,Ciara,Mrs Ciara Ferguson,FergusonCiara,MLA - Foyle,Sinn Féin,24,Foyle,5,http://aims.niassembly.gov.uk/images/mla/7468_s.jpg,Mrs,2874,Mrs Ciara Ferguson,NIA Office Address,TBC,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,ciara.ferguson@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19139,Mrs Ciara Ferguson,All Party Group Role,Assembly Party Group Member,2073,All Party Group on Rare Disease,2022-06-22T00:00:00+00:00,Assembly Party Group Member
